ingr_id,ingr_suc,ingr_fecha,ingr_porcen_predeterminado,ingr_porcen_aplica,ingr_porcen_calculo,ingr_vreal,ingr_vrefectivo,ingr_vrtcredito,ingr_vnew,ingr_vnew_antesdredondear,ingr_vnefectivo,ingr_vntcredito,ingr_efect_dif,ingr_gastos,ingr_efec_newtotal,ingr_atendido,ingr_creditos,ingr_cheques,ingr_tipo_deposito,ingr_verificado,ingr_observaciones,ingr_recal
6059,8,6/17/15,90,99,92.81,14026.8,1351.6,12675.2,13885.2,13886.53,1210,12675.2,0,22,1210,FALSE,0,0,2,TRUE,,
6060,9,6/17/15,90,89,74.06,8179.9,3959.8,4220.1,7281.2,7280.11,3061.1,4220.1,491.1,10,2570,FALSE,0,0,2,TRUE,,
6061,10,6/17/15,90,89,70.04,6126.2,2249.1,3877.1,5452.1,5452.32,1575,3877.1,0,15,1575,FALSE,0,0,2,TRUE,,
6062,14,6/17/15,90,89,78.79,9876.4,5122.5,4753.9,8790.9,8790,4037,4753.9,0,0,4037,FALSE,0,0,2,TRUE,,
6063,15,6/17/15,90,89,73.54,7891.9,3281.1,4610.8,7023.8,7023.79,2413,4610.8,0,10,2413,FALSE,0,0,2,TRUE,,
6064,19,6/17/15,90,89,51.94,11609.4,2657.2,8952.2,10331.2,10332.37,1379,8952.2,0,0,1379,FALSE,0,0,2,TRUE,,
6065,20,6/17/15,90,89,62.46,17997.3,5274.1,12723.2,16016.2,16017.6,3293,12723.2,0,22,3293,FALSE,0,0,2,TRUE,,
6066,22,6/17/15,90,90,85.3,6985.5,4752.5,2233,6287.1,6286.95,4054.1,2233,0.1,22,4054,FALSE,0,0,2,TRUE,,
6067,32,6/17/15,90,90,85.58,10910.6,7564.6,3346,9820,9819.54,6474,3346,0,60,6474,FALSE,0,0,2,TRUE,,
6068,33,6/17/15,90,90,86.35,2017.2,1478.1,539.1,1816.1,1815.48,1277,539.1,0,45,1277,FALSE,0,0,2,TRUE,,
6069,35,6/17/15,90,90,74.93,16336.2,6515.1,9821.1,14703.1,14702.58,4882,9821.1,0,10,4882,FALSE,0,0,2,TRUE,,
6070,39,6/17/15,90,90,84.58,11074.1,7991.1,3083,9966,9966.69,6883,3083,809,0,6074,FALSE,0,0,2,TRUE,,
6071,49,6/17/15,90,90,81.49,3299.6,1782.2,1517.4,2970.4,2969.64,1453,1517.4,0,74.1,1453,FALSE,0,0,2,TRUE,,
6072,2,6/17/15,100,100,100,11969,7774,4195,11969,11969,7774,4195,0,0,7774,FALSE,0,0,1,TRUE,,
6073,3,6/17/15,100,100,100,25918,16168,9750,25918,25918,16168,9750,0,0,16168,FALSE,0,0,1,TRUE,,
6074,69,6/17/15,100,100,100,13535,7590,5945,13535,13535,7590,5945,0,0,7590,FALSE,0,0,1,TRUE,,
6035,1,6/16/15,90,89,58.08,18282.7,4150.4,14132.3,16271.2,16271.6,2138.9,14132.3,9,0,2129.9,FALSE,0,0,1,TRUE,,
6036,4,6/16/15,90,90,75.09,17849.1,7242.7,10606.4,16064.5,16064.19,5458.1,10606.4,78.1,0,5458.1,FALSE,0,0,1,TRUE,,
6037,6,6/16/15,90,90,79.72,35407.7,17456.8,17950.9,31867.9,31866.93,13917,17950.9,0,0,13917,FALSE,0,0,2,TRUE,,
6038,5,6/16/15,90,90,89.13,8768.7,8069.7,699,7890,7891.83,7191,699,0,0,7191,FALSE,0,0,1,TRUE,,
6039,8,6/16/15,90,90,49.98,16566.5,3871.1,12695.4,14908.4,14909.85,2213,12695.4,0,10,2213,FALSE,0,0,2,TRUE,,
6040,9,6/16/15,90,90,62.34,7578.7,2012.2,5566.5,6821.5,6820.83,1255,5566.5,0,22,1255,FALSE,0,0,2,TRUE,,
6041,10,6/16/15,90,90,82.9,4039.7,2362.2,1677.5,3636.5,3635.73,1959,1677.5,0,0,1959,FALSE,0,0,2,TRUE,,
6042,14,6/16/15,90,90,82.08,6857.1,3827.4,3029.7,6171.7,6171.39,3142,3029.7,0,0,3142,FALSE,0,0,2,TRUE,,
6043,15,6/16/15,90,90,81.11,8821.6,5970.4,2851.2,7940.2,7939.44,5089,2851.2,1300,0,3789,FALSE,0,0,2,TRUE,,
6044,19,6/16/15,90,90,53.07,11380.7,2425.2,8955.5,10243.5,10242.63,1288,8955.5,0,0,1288,FALSE,0,0,2,TRUE,,
6045,20,6/16/15,90,90,45.61,21061.9,5260.5,15801.4,18955.4,18955.71,3154,15801.4,1388,0,1766,FALSE,0,0,2,TRUE,,
6046,22,6/16/15,90,90,73.08,12102.5,4995.5,7107,10892,10892.25,3785,7107,500,0,3285,FALSE,0,0,2,TRUE,,
6047,32,6/16/15,90,90,77.77,10734.9,4829.4,5905.5,9660.5,9661.41,3755,5905.5,0,60,3755,FALSE,0,0,2,TRUE,,
6048,33,6/16/15,90,90,82.36,1427,809,618,1284,1284.3,666,618,0,0,666,FALSE,0,0,2,TRUE,,
6049,35,6/16/15,90,90,38.21,19902.4,3411.1,16491.3,17912.3,17912.16,1421,16491.3,599,0,822,FALSE,0,0,2,TRUE,,
6050,39,6/16/15,90,90,53.09,8520.7,1816.2,6704.5,7668.5,7668.63,964,6704.5,0,26,964,FALSE,0,0,2,TRUE,,
6051,49,6/16/15,90,90,83.38,1918.3,1154.2,764.1,1727.1,1726.47,963,764.1,0,30,963,FALSE,0,0,2,TRUE,,
6052,2,6/16/15,100,100,100,9118,5348,3770,9118,9118,5348,3770,0,0,5348,FALSE,0,0,1,TRUE,,
6053,3,6/16/15,100,100,100,28870,16262,12608,28870,28870,16262,12608,0,0,16262,FALSE,0,0,1,TRUE,,
6054,69,6/16/15,100,100,100,20786,13950,6836,20786,20786,13950,6836,0,0,13950,FALSE,0,0,1,TRUE,,
6015,1,6/15/15,90,90,86.71,13541.34,10187.14,3354.2,12187.2,12187.21,8833,3354.2,0,0,8833,FALSE,0,0,1,TRUE,,
6016,4,6/15/15,90,90,86.19,22361.35,16186.5,4107.1,20123.85,20125.22,16016.75,4107.1,0,0,16016.75,FALSE,2067.75,0,1,TRUE,,
6017,6,6/15/15,90,90,82.78,6525.3,3789.2,2736.1,5873.1,5872.77,3137,2736.1,0,30,3137,FALSE,0,0,2,TRUE,,
6018,5,6/15/15,90,90,87.22,7854.6,5597.5,2257.1,7069.1,7069.14,4812,2257.1,0,0,4812,FALSE,0,0,1,TRUE,,
6019,8,6/15/15,90,90,36.77,10043.7,1808.5,8235.2,9039.2,9039.33,804,8235.2,220,0,584,FALSE,0,0,2,TRUE,,
6020,9,6/15/15,90,90,76.86,5422.6,2343.2,3079.4,4880.4,4880.34,1801,3079.4,0,0,1801,FALSE,0,0,2,TRUE,,
6021,10,6/15/15,90,90,77.48,4117.1,1828,2289.1,3705.1,3705.39,1416,2289.1,0,0,1416,FALSE,0,0,2,TRUE,,
6022,14,6/15/15,90,90,75.2,5585,2252.2,3332.8,5025.8,5026.5,1693,3332.8,0,0,1693,FALSE,0,0,2,TRUE,,
6023,15,6/15/15,90,90,75.35,9560.3,3878.3,5682,8604,8604.27,2922,5682,0,10,2922,FALSE,0,0,2,TRUE,,
6024,19,6/15/15,90,90,78.74,11201.3,5702.1,5499.2,10082.6,10081.17,4583.4,5499.2,433.4,0,4150,FALSE,0,0,2,TRUE,,
6025,20,6/15/15,90,90,54.07,12585.85,2740.2,9845.65,11326.65,11327.27,1481,9845.65,0,0,1481,FALSE,0,0,2,TRUE,,
6026,22,6/15/15,90,90,76.3,6676.1,2817,3859.1,6007.6,6008.49,2148.5,3859.1,0.5,0,2148,FALSE,0,0,2,TRUE,,
6027,32,6/15/15,90,90,69.84,10947,3629.1,7317.9,9850.9,9852.3,2533,7317.9,0,0,2533,FALSE,0,0,2,TRUE,,
6028,33,6/15/15,90,90,79.83,2497.2,1238.1,1259.1,2247.1,2247.48,988,1259.1,0,0,988,FALSE,0,0,2,TRUE,,
6029,35,6/15/15,90,90,82.11,15438.9,10061.8,5377.1,13895.1,13895.01,8518,5377.1,1432,10,7086,FALSE,0,0,2,TRUE,,
6030,39,6/15/15,90,90,86.58,6806.5,5071.3,1735.2,6126.2,6125.85,4391,1735.2,0,0,4391,FALSE,0,0,2,TRUE,,
6031,49,6/15/15,90,90,58.28,3100.8,743.2,2357.6,2790.6,2790.72,433,2357.6,0,0,433,FALSE,0,0,2,TRUE,,
6032,2,6/15/15,100,100,100,11005.1,4051.1,6954,11005.1,11005.1,4051.1,6954,0,0,4051.1,FALSE,0,0,1,TRUE,,
6033,3,6/15/15,100,100,100,34073,17826,16247,34073,34073,17826,16247,0,0,17826,FALSE,0,0,1,TRUE,,
6034,69,6/15/15,100,100,100,27512,16671,10841,27512,27512,16671,10841,0,0,16671,FALSE,0,0,1,TRUE,,
5989,1,6/14/15,90,88,72.3,36670.8,15288.8,21382,32271,32270.3,10889,21382,0,0,10889,FALSE,0,0,1,TRUE,,
5990,4,6/14/15,90,88,70.29,27580.4,11141.2,16439.2,24273.2,24270.75,7834,16439.2,0,0,7834,FALSE,0,0,1,TRUE,,
5991,6,6/14/15,90,100,100,46082.2,5174.4,40907.8,46082.2,46082.2,5174.4,40907.8,0,25,5149.4,FALSE,0,0,2,TRUE,,
5992,5,6/14/15,90,88,84.64,12175.3,9509.3,2666,10716,10714.26,8050,2666,0,20,8050,FALSE,0,0,1,TRUE,,
5993,8,6/14/15,90,88,71.67,32004.6,13965.1,18039.5,28163.5,28164.05,10124,18039.5,410,40,9714,FALSE,0,0,2,TRUE,,
5994,9,6/14/15,90,100,100,7057.6,0,7057.6,7057.6,7057.6,0,7057.6,0,0,0,FALSE,0,0,2,TRUE,,
5995,10,6/14/15,90,88,69.1,17582.4,6829.2,10753.2,15472.2,15472.51,4719,10753.2,0,0,4719,FALSE,0,0,2,TRUE,,
5996,14,6/14/15,90,89,77.24,28139.6,13599.8,14539.8,25042.8,25044.24,10503,14539.8,0,0,10503,FALSE,0,0,2,TRUE,,
5997,15,6/14/15,90,89,69,46901.6,17340,29561.6,41741.6,41742.42,12180,29561.6,699,0,11481,FALSE,0,0,2,TRUE,,
5998,19,6/14/15,90,89,61.9,36553.6,10555,25998.6,32532.4,32531.99,6533.8,25998.6,0,0,6533.8,FALSE,0,0,2,TRUE,,
5999,20,6/14/15,90,89,71.47,34233.6,13197.4,21036.2,30469.2,30467.9,9433,21036.2,0,0,9433,FALSE,0,0,2,TRUE,,
6000,22,6/14/15,90,89,59.26,27515.85,8067.85,19448,24487.25,24489.11,5039.25,19448,0,0,5039.25,FALSE,0,0,2,TRUE,,
6001,32,6/14/15,90,89,66.75,19218.6,6358.8,12859.8,17105.8,17104.55,4246,12859.8,0,55,4246,FALSE,0,0,2,TRUE,,
6002,33,6/14/15,90,89,79.71,25398.2,10985.6,14412.6,22604.2,22604.4,8191.6,14412.6,0,0,8191.6,FALSE,0,0,2,TRUE,,
6003,35,6/14/15,90,89,72.83,41134.8,16651.8,24483,36610,36609.97,12127,24483,0,30,12127,FALSE,0,0,2,TRUE,,
6004,39,6/14/15,90,89,67.46,27993.4,9553,18440.4,24913.4,24914.13,6473,18440.4,89,0,6384,FALSE,0,0,2,TRUE,,
6005,49,6/14/15,90,89,57.05,3705,949,2756,3297,3297.45,541,2756,0,15,541,FALSE,0,0,2,TRUE,,
6008,2,6/14/15,100,100,100,13827,8124,5703,13827,13827,8124,5703,0,0,8124,FALSE,0,0,1,TRUE,,
6011,3,6/14/15,100,100,100,51411,20164,31247,51411,51411,20164,31247,0,0,20164,FALSE,0,0,1,TRUE,,
6014,69,6/14/15,100,100,100,31534,13232,18302,31534,31534,13232,18302,0,0,13232,FALSE,0,0,1,TRUE,,
5972,1,6/13/15,90,90,70.51,43382.03,15401.23,27980.8,39040.93,39043.83,11060.13,27980.8,779.13,0,11060.13,FALSE,0,0,1,TRUE,,
5973,4,6/13/15,90,90,67.32,69247.76,22238.16,47009.6,62325.59,62322.98,15315.99,47009.6,1048.99,0,14267,FALSE,0,0,1,TRUE,,
5974,6,6/13/15,90,90,60.32,51054.8,12966,38088.8,45949.8,45949.32,7861,38088.8,99,18,7762,FALSE,0,0,2,TRUE,,
5975,5,6/13/15,90,90,86.67,21129.4,15759.4,5283,19011,19016.46,13641,5283,0,87,13641,FALSE,0,0,1,TRUE,,
5976,8,6/13/15,90,90,69.76,26650.6,8813.4,17837.2,23983.2,23985.54,6146,17837.2,0,0,6146,FALSE,0,0,2,TRUE,,
5977,9,6/13/15,90,90,61.39,9838.8,2842.4,6996.4,8854.8,8854.92,1858.4,6996.4,294.4,0,1564,FALSE,0,0,2,TRUE,,
5978,10,6/13/15,90,90,66.22,9863.5,2920.3,6943.2,8878.2,8877.15,1935,6943.2,0,20,1935,FALSE,0,0,2,TRUE,,
5979,14,6/13/15,90,90,70.71,25748.2,8790.8,16957.4,23172.4,23173.38,6215,16957.4,0,0,6215,FALSE,0,0,2,TRUE,,
5980,15,6/13/15,90,90,70.95,52290.6,18002.6,34288,47064,47061.54,12776,34288,0,12,12776,FALSE,0,0,2,TRUE,,
5981,19,6/13/15,90,90,35.11,27683.95,4465,22687.2,24916.95,24915.56,2229.75,22687.2,199,0,2030.75,FALSE,531.75,0,2,TRUE,,
5982,20,6/13/15,90,90,70.53,49266.01,17994.41,31271.6,44341.6,44339.41,13070,31271.6,178,33,12892,FALSE,0,0,2,TRUE,,
5983,22,6/13/15,90,90,79.18,39303,19822.4,19480.6,35375,35372.7,15894.4,19480.6,572,0,15322.4,FALSE,0,0,2,TRUE,,
5984,32,6/13/15,90,90,55.59,14031,3159.2,10871.8,12627.8,12627.9,1756,10871.8,0,0,1756,FALSE,0,0,2,TRUE,,
5985,33,6/13/15,90,90,84,10082.8,5264,4818.8,9073.8,9074.52,4255,4818.8,0,0,4255,FALSE,0,0,2,TRUE,,
5986,35,6/13/15,90,90,57.15,56705,13463.8,43241.2,51032.6,51034.5,7791.4,43241.2,229.4,0,7562,FALSE,0,0,2,TRUE,,
5987,39,6/13/15,90,90,60.34,18355.4,6745.8,11609.6,16520.6,16519.86,4911,11609.6,2118,15,2793,FALSE,0,0,2,TRUE,,
5988,49,6/13/15,90,90,84.21,2806,1777.5,1028.5,2525.5,2525.4,1497,1028.5,0,0,1497,FALSE,0,0,2,TRUE,,
6007,2,6/13/15,100,100,100,33122,15864,17258,33122,33122,15864,17258,0,0,15864,FALSE,0,0,1,TRUE,,
6010,3,6/13/15,100,100,100,75906,33731,42175,75906,75906,33731,42175,0,0,33731,FALSE,0,0,1,TRUE,,
6013,69,6/13/15,100,100,100,64245,32860,31385,64245,64245,32860,31385,0,0,32860,FALSE,0,0,1,TRUE,,
5955,1,6/12/15,90,87,62.69,9469.4,3299.4,6170,8239,8238.38,2069,6170,0,0,2069,FALSE,0,0,1,TRUE,,
5956,4,6/12/15,90,87,73.25,29245.9,14211,15034.9,25442.9,25443.93,10408,15034.9,0,0,10408,FALSE,0,0,1,TRUE,,
5957,6,6/12/15,90,87,70.82,22318,9942,12376,19417,19416.66,7041,12376,0,0,7041,FALSE,0,0,2,TRUE,,
5958,5,6/12/15,90,87,81.94,7060,5083,1977,6143,6142.2,4166,1977,0,0,4166,FALSE,0,0,1,TRUE,,
5959,8,6/12/15,90,100,100,8167.4,2808.2,5359.2,8167.4,8167.4,2808.2,5359.2,1779,0,2808.2,FALSE,0,0,2,TRUE,,
5960,9,6/12/15,90,87,43.3,6882,1578,5304,5987,5987.34,683,5304,0,0,683,FALSE,0,0,2,TRUE,,
5961,10,6/12/15,90,87,82.71,3302.4,2483.4,819,2873,2873.09,2054,819,0,0,2054,FALSE,0,0,2,TRUE,,
5962,14,6/12/15,90,97,35.92,22358.8,1046.8,21312,21687,21688.04,375,21312,0,10,375,FALSE,0,0,2,TRUE,,
5963,15,6/12/15,90,87,70.64,15385.1,6812.4,8572.7,13385.7,13385.04,4813,8572.7,0,81,4813,FALSE,0,0,2,TRUE,,
5964,19,6/12/15,90,87,64.45,9145.8,3344,5801.8,7958.8,7956.85,2157,5801.8,0,81.05,2157,FALSE,0,0,2,TRUE,,
5965,20,6/12/15,90,100,100,14931.2,1733,13198.2,14931.2,14931.2,1733,13198.2,0,0,1733,FALSE,0,0,2,TRUE,,
5966,22,6/12/15,90,87,81.06,8862.9,6083.5,2779.4,7712.5,7710.72,4933.1,2779.4,0.1,0,4933,FALSE,0,0,2,TRUE,,
5967,32,6/12/15,90,87,79.49,1071,679,392,932,931.77,540,392,0,0,540,FALSE,0,0,2,TRUE,,
5968,33,6/12/15,90,87,72.29,5551.8,2604.8,2947,4829,4830.07,1882,2947,0,0,1882,FALSE,0,0,2,TRUE,,
5969,35,6/12/15,90,88,42.92,13520,2842.2,10677.8,11898.8,11897.6,1221,10677.8,0,0,1221,FALSE,0,0,2,TRUE,,
5970,39,6/12/15,90,90,28.74,8902.8,2933.4,5969.4,8013.4,8012.52,2044,5969.4,1684,0,360,FALSE,0,0,2,TRUE,,
5971,49,6/12/15,90,88,78.53,3563.4,1991.7,1571.7,3136.7,3135.79,1565,1571.7,0,20,1565,FALSE,0,0,2,TRUE,,
6006,2,6/12/15,100,100,100,13430,5120,8310,13430,13430,5120,8310,0,0,5120,FALSE,0,0,1,TRUE,,
6009,3,6/12/15,100,100,100,25248,16088,9160,25248,25248,16088,9160,0,0,16088,FALSE,0,0,1,TRUE,,
6012,69,6/12/15,100,100,100,20756,8643,12113,20756,20756,8643,12113,0,0,8643,FALSE,0,0,1,TRUE,,
5935,1,6/11/15,90,89,39.5,21167.1,3848.4,17318.7,18838.7,18838.72,1520,17318.7,0,0,1520,FALSE,0,0,1,TRUE,,
5936,4,6/11/15,90,89,81.58,19922.2,11899.4,8022.8,17730.8,17730.76,9708,8022.8,0,0,9708,FALSE,0,0,1,TRUE,,
5937,6,6/11/15,90,89,71.45,21771,9086.4,12684.6,19375.6,19376.19,6691,12684.6,698,44,5993,FALSE,0,0,2,TRUE,,
5938,5,6/11/15,90,90,85.26,17789.55,12068.55,5721,16011,16010.6,10290,5721,0,80,10290,FALSE,0,0,1,TRUE,,
5939,8,6/11/15,90,90,76,11951.6,4979.6,6972,10755,10756.44,3783,6972,0,0,3783,FALSE,0,0,2,TRUE,,
5940,9,6/11/15,90,90,100,5798.4,769,5029.4,5798.4,5798.4,769,5029.4,0,0,769,FALSE,0,0,2,TRUE,,
5941,10,6/11/15,90,90,82.45,11155,6357.6,4797.4,10038.4,10039.5,5241,4797.4,0,0,5241,FALSE,0,0,2,TRUE,,
5942,14,6/11/15,90,90,79.39,8344.2,4249.2,4095,7511,7509.78,3416,4095,200,19,3216,FALSE,0,0,2,TRUE,,
5943,15,6/11/15,90,90,59.11,12770.4,3123.2,9647.2,11494.2,11493.36,1847,9647.2,0,10,1847,FALSE,0,0,2,TRUE,,
5944,19,6/11/15,90,90,73.89,4773.2,1828.4,2944.8,4295.8,4295.88,1351,2944.8,0,28,1351,FALSE,0,0,2,TRUE,,
5945,20,6/11/15,90,90,66.63,12068.8,3617,8451.8,10861.8,10861.92,2410,8451.8,0,10,2410,FALSE,0,0,2,TRUE,,
5946,22,6/11/15,90,90,80.44,8822.2,4510.8,4311.4,7940.4,7939.98,3629,4311.4,0,0,3629,FALSE,0,0,2,TRUE,,
5947,32,6/11/15,90,90,68.99,6708.1,2116,4592.1,6037.1,6037.29,1445,4592.1,0,0,1445,FALSE,0,0,2,TRUE,,
5948,33,6/11/15,90,90,83.62,3615.2,2207.2,1408,3254,3253.68,1846,1408,0,0,1846,FALSE,0,0,2,TRUE,,
5949,35,6/11/15,90,90,69.86,15932.4,5285.8,10646.6,14340.6,14339.16,3694,10646.6,0,0,3694,FALSE,0,0,2,TRUE,,
5950,39,6/11/15,90,90,89.3,5046.2,4716.8,329.4,4541.4,4541.58,4212,329.4,0,0,4212,FALSE,0,0,2,TRUE,,
5951,49,6/11/15,90,90,85.55,6245.6,4323.1,1922.5,5621.5,5621.04,3699,1922.5,0,0,3699,FALSE,0,0,2,TRUE,,
5952,2,6/11/15,100,100,100,11606,9139,2467,11606,11606,9139,2467,0,0,9139,FALSE,0,0,1,TRUE,,
5953,3,6/11/15,100,100,100,38911,22782,16129,38911,38911,22782,16129,0,0,22782,FALSE,0,0,1,TRUE,,
5954,69,6/11/15,100,100,100,15344,4329,11015,15344,15344,4329,11015,0,0,4329,FALSE,0,0,1,TRUE,,
5915,1,6/10/15,90,89,74.78,18666.4,8141.4,10525,16612,16613.1,6087,10525,0,0,6087,FALSE,0,0,1,TRUE,,
5916,4,6/10/15,90,89,69.93,8520.4,3116.4,5404,7583,7583.16,2179,5404,0,0,2179,FALSE,0,0,1,TRUE,,
5917,6,6/10/15,90,89,28.65,9573,3774.8,5798.2,8520.2,8519.97,2722,5798.2,2299,0,423,FALSE,0,0,2,TRUE,,
5918,5,6/10/15,90,89,89,8567,8567,0,7624,7624.63,7624,0,0,10,7624,FALSE,0,0,1,TRUE,,
5919,8,6/10/15,90,89,78.49,5275.2,2530.2,2745,4695,4694.93,1950,2745,0,10,1950,FALSE,0,0,2,TRUE,,
5920,9,6/10/15,90,89,73.6,8197.1,3415,4782.1,7294.1,7295.42,2512,4782.1,0,10,2512,FALSE,0,0,2,TRUE,,
5921,10,6/10/15,90,89,65.27,3493.2,1106.4,2386.8,3108.8,3108.95,722,2386.8,0,0,722,FALSE,0,0,2,TRUE,,
5922,14,6/10/15,90,89,82.03,12264,7507.6,4756.4,10915.4,10914.96,6159,4756.4,0,10,6159,FALSE,0,0,2,TRUE,,
5923,15,6/10/15,90,89,68.99,13858,4670,9188,12333,12333.62,3145,9188,0,20,3145,FALSE,0,0,2,TRUE,,
5924,19,6/10/15,90,100,100,10833,0,10833,10833,10833,0,10833,0,0,0,FALSE,0,0,2,TRUE,,
5925,20,6/10/15,90,89,81.61,12864.2,7696.8,5167.4,11449.4,11449.14,6282,5167.4,0,51,6282,FALSE,0,0,2,TRUE,,
5926,22,6/10/15,90,89,39.76,9572.4,1748,7824.4,8519.4,8519.44,695,7824.4,0,0,695,FALSE,0,0,2,TRUE,,
5927,32,6/10/15,90,90,68.21,1279.4,402.4,877,1152,1151.46,275,877,0,60,275,FALSE,0,0,2,TRUE,,
5928,33,6/10/15,90,90,81.29,3865.4,2066.4,1799,3479,3478.86,1680,1799,0,40,1680,FALSE,0,0,2,TRUE,,
5929,35,6/10/15,90,90,80.72,7402,3839.4,3562.6,6661.6,6661.8,3099,3562.6,0,0,3099,FALSE,0,0,2,TRUE,,
5930,39,6/10/15,90,90,87.1,8517.4,6603.4,1914,7667,7665.66,5753,1914,0,0,5753,FALSE,0,0,2,TRUE,,
5931,49,6/10/15,90,90,84.53,5500.6,3555.1,1945.5,4950.5,4950.54,3005,1945.5,0,15,3005,FALSE,0,0,2,TRUE,,
5932,2,6/10/15,100,100,100,6131,6131,0,6131,6131,6131,0,0,0,6131,FALSE,0,0,1,TRUE,,
5933,3,6/10/15,100,100,100,31432,18904,12528,31432,31432,18904,12528,0,0,18904,FALSE,0,0,1,TRUE,,
5934,69,6/10/15,100,100,100,15588,9126,6462,15588,15588,9126,6462,0,0,9126,FALSE,0,0,1,TRUE,,
5895,1,6/9/15,90,89,82.66,20651.9,13679.25,6972.65,18378.65,18380.19,11406,6972.65,627,0,10779,FALSE,0,0,1,TRUE,,
5896,4,6/9/15,90,89,82.63,28125.2,17610,10515.2,25032.2,25031.43,14517,10515.2,0,0,14517,FALSE,0,0,1,TRUE,,
5897,6,6/9/15,90,89,73.91,15700.4,6620,9080.4,13971.4,13973.36,4891,9080.4,0,0,4891,FALSE,0,0,2,TRUE,,
5898,5,6/9/15,90,89,87.76,7389,6640,749,6578,6576.21,5829,749,0,40,5829,FALSE,0,0,1,TRUE,,
5899,8,6/9/15,90,89,73.35,9197.4,5598.4,3582,8186,8185.69,4587,3582,1000,17,4587,FALSE,0,0,2,TRUE,,
5900,9,6/9/15,90,89,70.53,9678.5,3603.1,6065.4,8614.4,8613.87,2539,6065.4,0,10,2539,FALSE,0,0,2,TRUE,,
5901,10,6/9/15,90,89,88.6,7036.6,6791.2,245.4,6263.4,6262.57,6018,245.4,0,0,6018,FALSE,0,0,2,TRUE,,
5902,14,6/9/15,90,89,87.55,5819.8,5140.8,679,5180,5179.62,4501,679,0,0,4501,FALSE,0,0,2,TRUE,,
5903,15,6/9/15,90,89,58.99,14838.2,4478.8,10359.4,13206.4,13206,2847,10359.4,999,0,2847,FALSE,0,0,2,TRUE,,
5904,19,6/9/15,90,90,70.36,22655.4,7643,15012.4,20389.4,20389.86,5377,15012.4,0,0,5377,FALSE,0,0,2,TRUE,,
5905,20,6/9/15,90,90,80.94,10036.8,5265.4,4771.4,9033.4,9033.12,4262,4771.4,0,0,4262,FALSE,0,0,2,TRUE,,
5906,22,6/9/15,90,90,87.6,12641.8,10122.8,2448,11378,11377.62,8859,2448,0,71,8859,FALSE,0,0,2,TRUE,,
5907,32,6/9/15,90,90,80.32,6922.05,4017.05,2905,6230,6229.85,3325,2905,500,0,3325,FALSE,0,0,2,TRUE,,
5908,33,6/9/15,90,90,90,4947.8,4947.8,0,4453,4453.02,4453,0,0,0,4453,FALSE,0,0,2,TRUE,,
5909,35,6/9/15,90,100,100,10922.8,329,10593.8,10922.8,10922.8,329,10593.8,999,0,329,FALSE,0,0,2,TRUE,,
5910,39,6/9/15,90,90,80.83,11088.4,5728,5303.4,9979.4,9979.56,4619,5303.4,0,57,4619,FALSE,0,0,2,TRUE,,
5911,49,6/9/15,90,90,90,1677.5,1662.5,0,1510,1509.75,1495,0,0,15,1495,FALSE,0,0,2,TRUE,,
5912,2,6/9/15,100,100,100,16817,7879,8938,16817,16817,7879,8938,0,0,7879,FALSE,0,0,1,TRUE,,
5913,3,6/9/15,100,100,100,14140,8438,5702,14140,14140,8438,5702,0,0,8438,FALSE,0,0,1,TRUE,,
5914,69,6/9/15,100,100,100,17785,12802,4983,17785,17785,12802,4983,0,0,12802,FALSE,0,0,1,TRUE,,
5875,1,6/8/15,90,89,79.07,9198.71,4834.71,4364,8186.71,8186.85,3822.71,4364,0.71,0,3822.71,FALSE,0,0,1,TRUE,,
5876,4,6/8/15,90,89,80.18,25792.8,14315.4,11477.4,22955.4,22955.59,11478,11477.4,0,0,11478,FALSE,0,0,1,TRUE,,
5877,6,6/8/15,90,89,67.06,19563.8,6532.6,13031.2,17412.2,17411.78,4381,13031.2,0,0,4381,FALSE,0,0,2,TRUE,,
5878,5,6/8/15,90,89,86.82,5192,4334,858,4620,4620.88,3762,858,0,0,3762,FALSE,0,0,1,TRUE,,
5879,8,6/8/15,90,89,60.77,4736,1328,3408,4215,4215.04,807,3408,0,17,807,FALSE,0,0,2,TRUE,,
5880,9,6/8/15,90,89,77.87,7031,3495,3536,6258,6257.59,2722,3536,0,10,2722,FALSE,0,0,2,TRUE,,
5881,10,6/8/15,90,89,74.73,7076.2,3080.8,3995.4,6297.4,6297.82,2302,3995.4,0,15,2302,FALSE,0,0,2,TRUE,,
5882,14,6/8/15,90,89,86.12,10131.4,8031,2100.4,9016.4,9016.95,6916,2100.4,0,0,6916,FALSE,0,0,2,TRUE,,
5883,15,6/8/15,90,89,76.93,4964,2367,2597,4417,4417.96,1820,2597,0,0,1820,FALSE,0,0,2,TRUE,,
5884,19,6/8/15,90,100,100,10439,698,9741,10439,10439,698,9741,649,0,698,FALSE,0,0,2,TRUE,,
5885,20,6/8/15,90,89,85.82,13987.4,10851.4,3136,12449,12448.79,9313,3136,0,0,9313,FALSE,0,0,2,TRUE,,
5886,22,6/8/15,90,90,83.49,6306.4,3819.4,2487,5675,5675.76,3188,2487,0,0,3188,FALSE,0,0,2,TRUE,,
5887,32,6/8/15,90,90,76.63,3525.4,1508.4,2017,3172,3172.86,1155,2017,0,0,1155,FALSE,0,0,2,TRUE,,
